hypothesis,coin,feature,date,period,rolling_ic
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-13 09:00:00,holdout,-0.3603968516428104
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-14 09:00:00,holdout,-0.3656037223023518
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-15 09:00:00,holdout,-0.32920529883502603
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-16 09:00:00,holdout,-0.32198355315656046
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-17 09:00:00,holdout,-0.31162537902603665
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-18 09:00:00,holdout,-0.2918179259107209
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-19 09:00:00,holdout,-0.27466284733931423
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-20 09:00:00,holdout,-0.28708201066463346
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-21 09:00:00,holdout,-0.2887512189136731
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-22 09:00:00,holdout,-0.31775514150802625
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-23 09:00:00,holdout,-0.25235088732309174
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-24 09:00:00,holdout,-0.2650752645403897
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-25 09:00:00,holdout,-0.2951742999572215
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-26 09:00:00,holdout,-0.2699884354817683
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-27 09:00:00,holdout,-0.2573505429771871
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-02-28 09:00:00,holdout,-0.26499134887331466
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-01 09:00:00,holdout,-0.27914916598701855
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-02 09:00:00,holdout,-0.33597841331104383
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-03 09:00:00,holdout,-0.35728917338745425
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-04 09:00:00,holdout,-0.3311509278092355
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-05 09:00:00,holdout,-0.34850341714631494
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-06 09:00:00,holdout,-0.3144797268128595
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-07 09:00:00,holdout,-0.28025809069061425
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-08 09:00:00,holdout,-0.27423761706400573
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-09 09:00:00,holdout,-0.30380029193131214
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-10 09:00:00,holdout,-0.29783085626403727
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-11 09:00:00,holdout,-0.26039464277250857
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-12 09:00:00,holdout,-0.27567996974736414
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-13 09:00:00,holdout,-0.2673358155565397
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-14 09:00:00,holdout,-0.2503146472792137
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-15 09:00:00,holdout,-0.22635998558478057
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-16 09:00:00,holdout,-0.2636038170149881
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-17 09:00:00,holdout,-0.2721510711578557
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-18 09:00:00,holdout,-0.2754912807649903
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-19 09:00:00,holdout,-0.21417310469326709
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-20 09:00:00,holdout,-0.21989292431476773
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-21 09:00:00,holdout,-0.23887253618650328
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-22 09:00:00,holdout,-0.23483644690359048
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-23 09:00:00,holdout,-0.21907341698340044
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-24 09:00:00,holdout,-0.2077431036502814
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-25 09:00:00,holdout,-0.22958608926688284
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-26 09:00:00,holdout,-0.20346878573401897
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-27 09:00:00,holdout,-0.17969038227901624
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-28 09:00:00,holdout,-0.12763307368082016
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-29 09:00:00,holdout,-0.11106713374198543
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-30 09:00:00,holdout,-0.10093617142126668
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-03-31 09:00:00,holdout,-0.10409821695566833
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-04-01 09:00:00,holdout,-0.08543305978663138
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-04-02 09:00:00,holdout,-0.0026613234346338555
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-04-03 09:00:00,holdout,0.02750818633282355
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-04-04 09:00:00,holdout,0.08484283007918131
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-04-05 09:00:00,holdout,0.054716190956451485
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-04-06 09:00:00,holdout,0.109167938177734
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-04-07 09:00:00,holdout,0.12855547835700976
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-04-08 09:00:00,holdout,0.14423454694876928
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-04-09 09:00:00,holdout,0.16591485396088404
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-04-10 09:00:00,holdout,0.14101800434366646
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-04-11 09:00:00,holdout,0.11525103594004706
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-04-12 09:00:00,holdout,0.12465827067967908
H4_accumulated_attention,SOL,musk_max_engagement_24h_log,2025-04-13 09:00:00,holdout,0.1069438563529811
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-04 00:00:00,train,-0.1403716968106329
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-05 00:00:00,train,0.03838462312317983
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-06 00:00:00,train,0.3141358547032637
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-07 00:00:00,train,0.28947299019411693
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-08 00:00:00,train,0.3573277829962887
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-09 00:00:00,train,0.12974466371039944
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-10 00:00:00,train,0.0502160844096233
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-11 00:00:00,train,0.10140215983718617
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-12 00:00:00,train,0.09824372892833429
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-13 00:00:00,train,0.09779836827614759
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-14 00:00:00,train,0.08877932749662823
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-15 00:00:00,train,0.18438687110711394
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-16 00:00:00,train,0.21819685818898585
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-17 00:00:00,train,0.18597260974470686
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-18 00:00:00,train,0.119881582121799
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-19 00:00:00,train,0.02178397510401502
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-20 00:00:00,train,0.0496101938680286
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-21 00:00:00,train,0.13536499901502147
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-22 00:00:00,train,0.11425591037960588
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-23 00:00:00,train,0.12967471855514606
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-24 00:00:00,train,0.08734906379291767
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-25 00:00:00,train,0.09894982068797054
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-26 00:00:00,train,0.07424119910893849
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-27 00:00:00,train,0.05044338527017509
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-28 00:00:00,train,0.07793671159900264
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-29 00:00:00,train,0.07407712048582485
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-30 00:00:00,train,0.054092487889106866
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-01-31 00:00:00,train,0.04008377743925956
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-01 00:00:00,train,0.06206504127957252
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-02 00:00:00,train,0.0645660154458604
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-03 00:00:00,train,0.028019577362323692
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-04 00:00:00,train,0.020070616586624037
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-05 00:00:00,train,-0.033257937952164855
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-06 00:00:00,train,-0.04258152579524101
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-07 00:00:00,train,-0.08399553650049912
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-08 00:00:00,train,-0.041238617476390314
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-09 00:00:00,train,-0.006403187007372357
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-10 00:00:00,train,0.04488947319945306
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-11 00:00:00,train,0.0668077090054933
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-12 00:00:00,train,0.08375901028740895
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-13 00:00:00,train,0.11266201305997635
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-14 00:00:00,train,0.09485947713374582
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-15 00:00:00,train,0.1529031667056208
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-16 00:00:00,train,0.1556715902424136
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-17 00:00:00,train,0.1701546065354198
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-18 00:00:00,train,0.18898894888832082
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-19 00:00:00,train,0.19266744569012403
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-20 00:00:00,train,0.16499849836743466
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-21 00:00:00,train,0.18452406903009835
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-22 00:00:00,train,0.1745220198815258
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-23 00:00:00,train,0.16450691068286913
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-24 00:00:00,train,0.13844991974118043
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-25 00:00:00,train,0.21210382808200742
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-26 00:00:00,train,0.21439710212924387
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-27 00:00:00,train,0.20284531350382196
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-02-28 00:00:00,train,0.19493472920727156
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-01 00:00:00,train,0.20014067416125797
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-02 00:00:00,train,0.27397257659868124
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-03 00:00:00,train,0.3343747107814641
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-04 00:00:00,train,0.27178998167237495
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-05 00:00:00,train,0.29514850405930254
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-06 00:00:00,train,0.3349799215188498
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-07 00:00:00,train,0.33744867160051145
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-08 00:00:00,train,0.33964406185525814
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-09 00:00:00,train,0.36326781971107475
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-10 00:00:00,train,0.4189777059583496
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-11 00:00:00,train,0.38771922275206416
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-12 00:00:00,train,0.29798749799921
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-13 00:00:00,train,0.2241468061840732
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-14 00:00:00,train,0.19570921383733594
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-15 00:00:00,train,0.1981965651744959
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-16 00:00:00,train,0.17271259104676426
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-17 00:00:00,train,0.07502488294568381
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-18 00:00:00,train,0.021997712750954447
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-19 00:00:00,train,0.04167332488567236
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-20 00:00:00,train,-0.006198594827782253
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-21 00:00:00,train,-0.01645068313815024
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-22 00:00:00,train,-0.0064184065312284395
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-23 00:00:00,train,-0.0033419372225557704
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-24 00:00:00,train,-0.026469457860070558
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-25 00:00:00,train,-0.03119861034878033
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-26 00:00:00,train,-0.0323869760852703
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-27 00:00:00,train,-0.054819054953701145
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-28 00:00:00,train,-0.06758766125008228
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-29 00:00:00,train,-0.020697055768116934
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-30 00:00:00,train,0.011042032721678445
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-03-31 00:00:00,train,-0.015103824792088062
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-01 00:00:00,train,0.028038256946034318
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-02 00:00:00,train,-0.0269020399358785
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-03 00:00:00,train,-0.00613418836262491
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-04 00:00:00,train,0.0554372573041701
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-05 00:00:00,train,0.06840150474709242
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-06 00:00:00,train,0.09965481340949772
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-07 00:00:00,train,0.13861882125283587
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-08 00:00:00,train,0.12489255557638815
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-09 00:00:00,train,0.06861304572092548
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-10 00:00:00,train,0.05184107792597717
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-11 00:00:00,train,0.08278274959212856
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-12 00:00:00,train,0.10160406180966382
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-13 00:00:00,train,0.10951350835968138
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-14 00:00:00,train,0.12940333078441374
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-15 00:00:00,train,0.12554325636307756
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-16 00:00:00,train,0.17323924116923448
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-17 00:00:00,train,0.19374755034994362
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-18 00:00:00,train,0.17528507899738663
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-19 00:00:00,train,0.19845585333799273
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-20 00:00:00,train,0.2097553197758898
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-21 00:00:00,train,0.17545865161638094
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-22 00:00:00,train,0.1811855519559287
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-23 00:00:00,train,0.19446225070558212
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-24 00:00:00,train,0.18832238716677216
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-25 00:00:00,train,0.17911913068816493
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-26 00:00:00,train,0.19306587082549725
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-27 00:00:00,train,0.19847132315844773
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-28 00:00:00,train,0.1596981804501457
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-29 00:00:00,train,0.12223263988853825
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-04-30 00:00:00,train,0.13832970620261056
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-01 00:00:00,train,0.10814578398351642
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-02 00:00:00,train,0.08371448473150113
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-03 00:00:00,train,0.07117198396775794
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-04 00:00:00,train,0.05201892484632504
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-05 00:00:00,train,0.06362426289608544
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-06 00:00:00,train,0.0542931801510653
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-07 00:00:00,train,0.012913891605893487
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-08 00:00:00,train,-0.014371018890562057
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-09 00:00:00,train,-0.031978583351406874
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-10 00:00:00,train,0.01570682382990847
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-11 00:00:00,train,-0.009326306340471581
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-12 00:00:00,train,0.03746121365817559
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-13 00:00:00,train,0.003764667487791782
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-14 00:00:00,train,-0.054285765961831496
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-15 00:00:00,train,-0.04392328098114855
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-16 00:00:00,train,-0.06431355280628187
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-17 00:00:00,train,-0.10982202270121752
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-18 00:00:00,train,-0.11150686248599868
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-19 00:00:00,train,-0.09889030366552112
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-20 00:00:00,train,-0.08314826099609195
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-21 00:00:00,train,-0.034099653228007856
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-22 00:00:00,train,-0.04934196873012153
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-23 00:00:00,train,-0.059418274653575326
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-24 00:00:00,train,-0.025361173587523565
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-25 00:00:00,train,-0.013237430415866348
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-26 00:00:00,train,-0.08820596857126307
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-27 00:00:00,train,-0.10755860492983096
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-28 00:00:00,train,-0.15560783431638478
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-29 00:00:00,train,-0.1452277519921222
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-30 00:00:00,train,-0.10918258374045034
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-05-31 00:00:00,train,-0.08378755856005182
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-01 00:00:00,train,-0.08337133886873282
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-02 00:00:00,train,-0.0813884593238579
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-03 00:00:00,train,-0.10446365702546975
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-04 00:00:00,train,-0.10605553644382204
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-05 00:00:00,train,-0.1370246519757288
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-06 00:00:00,train,-0.15742023746090267
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-07 00:00:00,train,-0.1538920199290381
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-08 00:00:00,train,-0.13385663843924683
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-09 00:00:00,train,-0.15197177060018394
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-10 00:00:00,train,-0.18674782633370568
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-11 00:00:00,train,-0.16071846372066292
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-12 00:00:00,train,-0.13667284958370884
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-13 00:00:00,train,-0.09749659383902705
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-14 00:00:00,train,-0.11845879440157524
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-15 00:00:00,train,-0.13986237049014416
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-16 00:00:00,train,-0.13897751880601103
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-17 00:00:00,train,-0.1487418608216892
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-18 00:00:00,train,-0.13270940979520385
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-19 00:00:00,train,-0.1296909750160914
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-20 00:00:00,train,-0.11947195988997446
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-21 00:00:00,train,-0.11753895238693085
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-22 00:00:00,train,-0.09453991474475437
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-23 00:00:00,train,-0.09991523298008974
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-24 00:00:00,train,-0.11337329259185654
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-25 00:00:00,train,-0.08919565058352062
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-26 00:00:00,train,-0.11019070532438902
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-27 00:00:00,train,-0.09110332696277174
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-28 00:00:00,train,-0.07363142308942856
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-29 00:00:00,train,-0.10051005953090929
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-06-30 00:00:00,train,-0.1718597011841656
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-01 00:00:00,train,-0.21798854842506446
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-02 00:00:00,train,-0.20459325929539934
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-03 00:00:00,train,-0.21093020846962732
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-04 00:00:00,train,-0.238448968853867
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-05 00:00:00,train,-0.19834939490061934
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-06 00:00:00,train,-0.18547851325486553
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-07 00:00:00,train,-0.12458720880472092
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-08 00:00:00,train,-0.11451577533068168
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-09 00:00:00,train,-0.11633068086219088
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-10 00:00:00,train,-0.0997260011735944
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-11 00:00:00,train,-0.12078221532558346
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-12 00:00:00,train,-0.15463663576991732
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-13 00:00:00,train,-0.1778661762196493
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-14 00:00:00,train,-0.20507770219381333
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-15 00:00:00,train,-0.1950829145080584
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-16 00:00:00,train,-0.16358289517177665
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-17 00:00:00,train,-0.1287214104375937
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-18 00:00:00,train,-0.10176073771867136
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-19 00:00:00,train,-0.1142467252953468
H4_accumulated_attention,DOGE,musk_sum_views_24h_log,2023-07-20 00:00:00,train,-0.14728638529957558
